id,id_competition,competition,pays,id_club,club,saison
443,9,Ligue 1,France,185,FC Lorient,2016-2017
444,9,Ligue 1,France,296,Lille OSC,2016-2017
445,10,Ligue 2,France,21,Amiens SC,2016-2017
446,10,Ligue 2,France,165,FC Bourg-Péronnas,2016-2017
447,10,Ligue 2,France,249,Gazélec Ajaccio,2016-2017
448,10,Ligue 2,France,317,Nîmes Olympique,2016-2017
449,10,Ligue 2,France,101,Chamois Niortais FC,2016-2017
450,10,Ligue 2,France,469,US Orléans,2016-2017
451,10,Ligue 2,France,362,Red Star FC 93,2016-2017
452,10,Ligue 2,France,436,Tours FC,2016-2017
453,10,Ligue 2,France,146,ESTAC Troyes,2016-2017
454,10,Ligue 2,France,484,Valenciennes FC,2016-2017
455,10,Ligue 2,France,413,Stade de Reims,2016-2017
456,10,Ligue 2,France,354,RC Strasbourg Alsace,2016-2017
457,10,Ligue 2,France,411,Stade Brestois 29,2016-2017
458,10,Ligue 2,France,414,Stade Lavallois Mayenne FC,2016-2017
459,10,Ligue 2,France,352,RC Lens,2016-2017
460,10,Ligue 2,France,286,Le Havre AC,2016-2017
461,10,Ligue 2,France,18,AJ Auxerre,2016-2017
462,10,Ligue 2,France,1,AC Ajaccio,2016-2017
463,10,Ligue 2,France,213,FC Sochaux-Montbéliard,2016-2017
464,10,Ligue 2,France,108,Clermont Foot 63,2016-2017
465,12,Ligue des Champions,Europe,337,Paris Saint Germain,2016-2017
466,12,Ligue des Champions,Europe,158,FC Bâle,2016-2017
467,12,Ligue des Champions,Europe,393,SL Benfica,2016-2017
468,12,Ligue des Champions,Europe,130,Dynamo Kiev,2016-2017
469,12,Ligue des Champions,Europe,159,FC Barcelone,2016-2017
470,12,Ligue des Champions,Europe,309,Manchester City FC,2016-2017
471,12,Ligue des Champions,Europe,345,PSV Eindhoven,2016-2017
472,12,Ligue des Champions,Europe,161,FC Bayern Munich,2016-2017
473,12,Ligue des Champions,Europe,432,Tottenham Hotspur,2016-2017
474,12,Ligue des Champions,Europe,73,Bayer 04 Leverkusen,2016-2017
475,12,Ligue des Champions,Europe,290,Legia Varsovie,2016-2017
476,12,Ligue des Champions,Europe,358,Real Madrid CF,2016-2017
477,12,Ligue des Champions,Europe,111,Club Brugge KV,2016-2017
478,12,Ligue des Champions,Europe,197,FC Porto,2016-2017
479,12,Ligue des Champions,Europe,327,Olympique Lyonnais,2016-2017
480,12,Ligue des Champions,Europe,279,Juventus FC,2016-2017
481,12,Ligue des Champions,Europe,28,Arsenal FC,2016-2017
482,12,Ligue des Champions,Europe,340,PFK Ludogorets Razgrad,2016-2017
483,12,Ligue des Champions,Europe,79,Besiktas JK,2016-2017
484,12,Ligue des Champions,Europe,407,SSC Naples,2016-2017
485,12,Ligue des Champions,Europe,97,Celtic FC,2016-2017
486,12,Ligue des Champions,Europe,86,Borussia Mönchengladbach,2016-2017
487,12,Ligue des Champions,Europe,110,Club Atlético de Madrid,2016-2017
488,12,Ligue des Champions,Europe,240,FK Rostov,2016-2017
489,12,Ligue des Champions,Europe,43,AS Monaco,2016-2017
490,12,Ligue des Champions,Europe,124,CSKA Moscou,2016-2017
491,12,Ligue des Champions,Europe,85,Borussia Dortmund,2016-2017
492,12,Ligue des Champions,Europe,401,Sporting CP,2016-2017
493,12,Ligue des Champions,Europe,291,Leicester City FC,2016-2017
494,12,Ligue des Champions,Europe,172,FC Copenhague,2016-2017
495,12,Ligue des Champions,Europe,253,GNK Dinamo Zagreb,2016-2017
496,12,Ligue des Champions,Europe,208,FC Séville,2016-2017
497,8,LaLiga,Espagne,307,Málaga CF,2016-2017
498,8,LaLiga,Espagne,127,Deportivo La Corogne,2016-2017
499,8,LaLiga,Espagne,159,FC Barcelone,2016-2017
500,8,LaLiga,Espagne,258,Granada CF,2016-2017
501,8,LaLiga,Espagne,208,FC Séville,2016-2017
502,8,LaLiga,Espagne,360,Real Sporting de Gijón,2016-2017
503,8,LaLiga,Espagne,359,Real Sociedad de Fútbol,2016-2017
504,8,LaLiga,Espagne,110,Club Atlético de Madrid,2016-2017
505,8,LaLiga,Espagne,357,Real Club Celta de Vigo,2016-2017
506,8,LaLiga,Espagne,483,Valence CF,2016-2017
507,8,LaLiga,Espagne,92,CA Osasuna,2016-2017
508,8,LaLiga,Espagne,397,Sociedad Deportiva Eibar,2016-2017
509,8,LaLiga,Espagne,356,Real Betis Balompié,2016-2017
510,8,LaLiga,Espagne,490,Villarreal CF,2016-2017
511,8,LaLiga,Espagne,355,RCD Espanyol de Barcelona,2016-2017
512,8,LaLiga,Espagne,67,Athletic Club,2016-2017
513,8,LaLiga,Espagne,358,Real Madrid CF,2016-2017
514,8,LaLiga,Espagne,126,Deportivo Alavés,2016-2017
515,8,LaLiga,Espagne,96,CD Leganés,2016-2017
516,8,LaLiga,Espagne,447,Unión Deportiva Las Palmas,2016-2017
517,15,National,France,61,ASM Belfort,2016-2017
518,15,National,France,449,US Avranches Mont-Saint-Michel,2016-2017
519,15,National,France,450,US Boulogne Côte d'Opale,2016-2017
520,15,National,France,91,CA Bastia,2016-2017
521,15,National,France,456,US Créteil-Lusitanos,2016-2017
522,15,National,France,486,Vendée Les Herbiers Football,2016-2017
523,15,National,France,303,Lyon La Duchère,2016-2017
524,15,National,France,338,Pau FC,2016-2017
525,15,National,France,470,US Quevilly-Rouen,2016-2017
526,15,National,France,31,AS Béziers,2016-2017
527,15,National,France,123,CS Sedan Ardennes,2016-2017
528,15,National,France,482,USL Dunkerque,2016-2017
529,15,National,France,68,Athlético Marseille,2016-2017
530,15,National,France,336,Paris FC,2016-2017
531,15,National,France,285,LB Châteauroux,2016-2017
532,15,National,France,379,SAS Épinal,2016-2017
533,15,National,France,455,US Concarneau,2016-2017
534,15,National,France,169,FC Chambly Oise,2016-2017
535,16,Premier League,Angleterre,268,Hull City AFC,2016-2017
536,16,Premier League,Angleterre,90,Burnley FC,2016-2017
537,16,Premier League,Angleterre,118,Crystal Palace FC,2016-2017
538,16,Premier League,Angleterre,151,Everton FC,2016-2017
539,16,Premier League,Angleterre,311,Middlesbrough FC,2016-2017
540,16,Premier League,Angleterre,398,Southampton FC,2016-2017
541,16,Premier League,Angleterre,309,Manchester City FC,2016-2017
542,16,Premier League,Angleterre,14,AFC Bournemouth,2016-2017
543,16,Premier League,Angleterre,28,Arsenal FC,2016-2017
544,16,Premier League,Angleterre,106,Chelsea FC,2016-2017
545,16,Premier League,Angleterre,291,Leicester City FC,2016-2017
546,16,Premier League,Angleterre,427,Swansea City AFC,2016-2017
547,16,Premier League,Angleterre,497,West Bromwich Albion FC,2016-2017
548,16,Premier League,Angleterre,432,Tottenham Hotspur,2016-2017
549,16,Premier League,Angleterre,424,Stoke City FC,2016-2017
550,16,Premier League,Angleterre,495,Watford FC,2016-2017
551,16,Premier League,Angleterre,425,Sunderland AFC,2016-2017
552,16,Premier League,Angleterre,310,Manchester United FC,2016-2017
553,16,Premier League,Angleterre,298,Liverpool FC,2016-2017
554,16,Premier League,Angleterre,498,West Ham United FC,2016-2017
555,17,Serie A,Italie,94,Cagliari Calcio,2016-2017
556,17,Serie A,Italie,10,ACF Fiorentina,2016-2017
557,17,Serie A,Italie,270,Inter Milan,2016-2017
558,17,Serie A,Italie,443,Udinese Calcio,2016-2017
559,17,Serie A,Italie,406,SS Lazio,2016-2017
560,17,Serie A,Italie,442,UC Sampdoria,2016-2017
561,17,Serie A,Italie,407,SSC Naples,2016-2017
562,17,Serie A,Italie,431,Torino FC,2016-2017
563,17,Serie A,Italie,479,US Sassuolo Calcio,2016-2017
564,17,Serie A,Italie,173,FC Crotone,2016-2017
565,17,Serie A,Italie,250,Genoa CFC,2016-2017
566,17,Serie A,Italie,279,Juventus FC,2016-2017
567,17,Serie A,Italie,5,AC Chievo Verone,2016-2017
568,17,Serie A,Italie,51,AS Rome,2016-2017
569,17,Serie A,Italie,66,Atalanta Bergame,2016-2017
570,17,Serie A,Italie,133,Empoli FC,2016-2017
571,17,Serie A,Italie,125,Delfino Pescara 1936,2016-2017
572,17,Serie A,Italie,6,AC Milan,2016-2017
573,17,Serie A,Italie,333,Palerme FC,2016-2017
574,17,Serie A,Italie,84,Bologne FC 1909,2016-2017
575,1,Bundesliga,Allemagne,161,FC Bayern Munich,2015-2016
576,1,Bundesliga,Allemagne,489,VfL Wolfsburg,2015-2016
577,1,Bundesliga,Allemagne,496,Werder Brême,2015-2016
578,1,Bundesliga,Allemagne,156,FC Augsbourg,2015-2016
579,1,Bundesliga,Allemagne,85,Borussia Dortmund,2015-2016
580,1,Bundesliga,Allemagne,488,VfB Stuttgart,2015-2016
581,1,Bundesliga,Allemagne,426,SV Darmstadt 98,2015-2016
582,1,Bundesliga,Allemagne,73,Bayer 04 Leverkusen,2015-2016
583,1,Bundesliga,Allemagne,245,FSV Mayence 05,2015-2016
584,1,Bundesliga,Allemagne,261,Hambourg SV,2015-2016
585,1,Bundesliga,Allemagne,132,Eintracht Frankfort,2015-2016
586,1,Bundesliga,Allemagne,205,FC Schalke 04,2015-2016
587,1,Bundesliga,Allemagne,266,Hertha BSC,2015-2016
588,1,Bundesliga,Allemagne,86,Borussia Mönchengladbach,2015-2016
589,1,Bundesliga,Allemagne,171,FC Cologne,2015-2016
590,1,Bundesliga,Allemagne,262,Hanovre 96,2015-2016
591,1,Bundesliga,Allemagne,439,TSG 1899 Hoffenheim,2015-2016
592,1,Bundesliga,Allemagne,180,FC Ingolstadt 04,2015-2016
593,7,Europa League,Europe,19,Ajax Amsterdam,2015-2016
594,7,Europa League,Europe,226,Fenerbahçe SK,2015-2016
595,7,Europa League,Europe,210,FC Sion,2015-2016
596,7,Europa League,Europe,252,Girondins de Bordeaux,2015-2016
597,7,Europa League,Europe,239,FK Qabala,2015-2016
598,7,Europa League,Europe,85,Borussia Dortmund,2015-2016
599,7,Europa League,Europe,407,SSC Naples,2015-2016
600,7,Europa League,Europe,189,FC Midtjylland,2015-2016
601,7,Europa League,Europe,348,Rapid Vienne,2015-2016
602,7,Europa League,Europe,220,FC Viktoria Plzen,2015-2016
603,7,Europa League,Europe,179,FC Groningue,2015-2016
604,7,Europa League,Europe,212,FC Slovan Liberec,2015-2016
605,7,Europa League,Europe,234,FK Dnipro,2015-2016
606,7,Europa League,Europe,52,AS Saint-Etienne,2015-2016
607,7,Europa League,Europe,401,Sporting CP,2015-2016
608,7,Europa League,Europe,281,KF Skenderbeu Korçë,2015-2016
609,7,Europa League,Europe,10,ACF Fiorentina,2015-2016
610,7,Europa League,Europe,289,Lech Poznan,2015-2016
611,7,Europa League,Europe,370,RSC Anderlecht,2015-2016
612,7,Europa League,Europe,432,Tottenham Hotspur ,2015-2016
613,7,Europa League,Europe,26,APOEL Nicosie,2015-2016
614,7,Europa League,Europe,64,Asteras Tripolis,2015-2016
615,7,Europa League,Europe,238,FK Partizan Belgrade,2015-2016
616,7,Europa League,Europe,67,Athletic Club,2015-2016
617,7,Europa League,Europe,97,Celtic FC,2015-2016
618,7,Europa League,Europe,312,Molde FK,2015-2016
619,7,Europa League,Europe,241,FK Rubin Kazan,2015-2016
620,7,Europa League,Europe,298,Liverpool FC,2015-2016
621,7,Europa League,Europe,335,PAOK Salonique,2015-2016
622,7,Europa League,Europe,237,FK Krasnodar,2015-2016
623,7,Europa League,Europe,111,Club Brugge KV,2015-2016
624,7,Europa League,Europe,290,Legia Varsovie,2015-2016
625,7,Europa League,Europe,490,Villarreal CF,2015-2016
626,7,Europa League,Europe,233,FK Dinamo Minsk,2015-2016
627,7,Europa League,Europe,324,Olympique de Marseille,2015-2016
628,7,Europa League,Europe,382,SC Braga,2015-2016
629,7,Europa League,Europe,406,SS Lazio,2015-2016
630,7,Europa League,Europe,367,Rosenborg BK,2015-2016
631,7,Europa League,Europe,299,Lokomotiv Moscou,2015-2016
632,7,Europa League,Europe,79,Besiktas JK,2015-2016
633,7,Europa League,Europe,158,FC Bâle,2015-2016
634,7,Europa League,Europe,100,CF Os Belenenses,2015-2016
635,7,Europa League,Europe,43,AS Monaco,2015-2016
636,7,Europa League,Europe,346,Qarabag FK,2015-2016
637,7,Europa League,Europe,205,FC Schalke 04,2015-2016
638,7,Europa League,Europe,8,AC Sparta Prague,2015-2016
639,7,Europa League,Europe,71,AZ Alkmaar,2015-2016
640,7,Europa League,Europe,156,FC Augsbourg,2015-2016
641,9,Ligue 1,France,252,Girondins de Bordeaux,2015-2016
642,9,Ligue 1,France,194,FC Nantes,2015-2016
643,9,Ligue 1,France,146,ESTAC Troyes,2015-2016
644,9,Ligue 1,France,296,Lille OSC,2015-2016
645,9,Ligue 1,France,314,Montpellier HSC,2015-2016
646,9,Ligue 1,France,320,OGC Nice,2015-2016
647,9,Ligue 1,France,324,Olympique de Marseille,2015-2016
648,9,Ligue 1,France,327,Olympique Lyonnais,2015-2016
649,9,Ligue 1,France,381,SC Bastia,2015-2016
650,9,Ligue 1,France,433,Toulouse FC,2015-2016
651,9,Ligue 1,France,413,Stade de Reims,2015-2016
652,9,Ligue 1,France,134,En Avant de Guingamp,2015-2016
653,9,Ligue 1,France,249,Gazélec Ajaccio,2015-2016
654,9,Ligue 1,France,337,Paris Saint Germain,2015-2016
655,9,Ligue 1,France,23,Angers SCO,2015-2016
656,9,Ligue 1,France,43,AS Monaco,2015-2016
657,9,Ligue 1,France,415,Stade Malherbe Caen,2015-2016
658,9,Ligue 1,France,185,FC Lorient,2015-2016
659,9,Ligue 1,France,422,Stade Rennais,2015-2016
660,9,Ligue 1,France,52,AS Saint-Etienne,2015-2016
661,10,Ligue 2,France,1,AC Ajaccio,2015-2016
662,10,Ligue 2,France,18,AJ Auxerre,2015-2016
663,10,Ligue 2,France,45,AS Nancy Lorraine,2015-2016
664,10,Ligue 2,France,101,Chamois Niortais FC,2015-2016
665,10,Ligue 2,France,108,Clermont Foot 63,2015-2016
666,10,Ligue 2,France,165,FC Bourg-Péronnas,2015-2016
667,10,Ligue 2,France,188,FC Metz,2015-2016
668,10,Ligue 2,France,317,Nîmes Olympique,2015-2016
669,10,Ligue 2,France,336,Paris FC,2015-2016
670,10,Ligue 2,France,362,Red Star FC 93,2015-2016
671,10,Ligue 2,France,128,Dijon FCO,2015-2016
672,10,Ligue 2,France,411,Stade Brestois 29,2015-2016
673,10,Ligue 2,France,436,Tours FC,2015-2016
674,10,Ligue 2,France,484,Valenciennes FC,2015-2016
675,10,Ligue 2,France,213,FC Sochaux-Montbéliard,2015-2016
676,10,Ligue 2,France,286,Le Havre AC,2015-2016
677,10,Ligue 2,France,352,RC Lens,2015-2016
678,10,Ligue 2,France,430,Thonon Évian Grand Genève FC,2015-2016
679,10,Ligue 2,France,414,Stade Lavallois Mayenne FC,2015-2016
680,10,Ligue 2,France,456,US Créteil-Lusitanos,2015-2016
681,12,Ligue des Champions,Europe,337,Paris Saint Germain,2015-2016
682,12,Ligue des Champions,Europe,358,Real Madrid CF,2015-2016
683,12,Ligue des Champions,Europe,345,PSV Eindhoven,2015-2016
684,12,Ligue des Champions,Europe,489,VfL Wolfsburg,2015-2016
685,12,Ligue des Champions,Europe,246,Galatasaray SK,2015-2016
686,12,Ligue des Champions,Europe,393,SL Benfica,2015-2016
687,12,Ligue des Champions,Europe,309,Manchester City FC,2015-2016
688,12,Ligue des Champions,Europe,208,FC Séville,2015-2016
689,12,Ligue des Champions,Europe,51,AS Rome,2015-2016
690,12,Ligue des Champions,Europe,73,Bayer 04 Leverkusen,2015-2016
691,12,Ligue des Champions,Europe,321,Olympiakos,2015-2016
692,12,Ligue des Champions,Europe,253,GNK Dinamo Zagreb,2015-2016
693,12,Ligue des Champions,Europe,130,Dynamo Kiev,2015-2016
694,12,Ligue des Champions,Europe,106,Chelsea FC,2015-2016
695,12,Ligue des Champions,Europe,280,KAA La Gantoise,2015-2016
696,12,Ligue des Champions,Europe,483,Valence CF,2015-2016
697,12,Ligue des Champions,Europe,308,Malmö FF,2015-2016
698,12,Ligue des Champions,Europe,390,Shakhtar Donetsk,2015-2016
699,12,Ligue des Champions,Europe,310,Manchester United FC,2015-2016
700,12,Ligue des Champions,Europe,124,CSKA Moscou,2015-2016
701,12,Ligue des Champions,Europe,110,Club Atlético de Madrid,2015-2016
702,12,Ligue des Champions,Europe,229,FK Astana,2015-2016
703,12,Ligue des Champions,Europe,279,Juventus FC,2015-2016
704,12,Ligue des Champions,Europe,86,Borussia Mönchengladbach,2015-2016
705,12,Ligue des Champions,Europe,159,FC Barcelone,2015-2016
706,12,Ligue des Champions,Europe,231,FK BATE Borisov,2015-2016
707,12,Ligue des Champions,Europe,161,FC Bayern Munich,2015-2016
708,12,Ligue des Champions,Europe,28,Arsenal FC,2015-2016
709,12,Ligue des Champions,Europe,197,FC Porto,2015-2016
710,12,Ligue des Champions,Europe,306,Maccabi Tel Aviv FC,2015-2016
711,12,Ligue des Champions,Europe,327,Olympique Lyonnais,2015-2016
712,12,Ligue des Champions,Europe,501,Zénith Saint-Pétersbourg,2015-2016
713,8,LaLiga,Espagne,294,Levante Unión Deportiva,2015-2016
714,8,LaLiga,Espagne,110,Club Atlético de Madrid,2015-2016
715,8,LaLiga,Espagne,307,Málaga CF,2015-2016
716,8,LaLiga,Espagne,67,Athletic Club,2015-2016
717,8,LaLiga,Espagne,258,Granada CF,2015-2016
718,8,LaLiga,Espagne,355,RCD Espanyol de Barcelona,2015-2016
719,8,LaLiga,Espagne,356,Real Betis Balompié,2015-2016
720,8,LaLiga,Espagne,360,Real Sporting de Gijón,2015-2016
721,8,LaLiga,Espagne,127,Deportivo La Corogne,2015-2016
722,8,LaLiga,Espagne,349,Rayo Vallecano de Madrid,2015-2016
723,8,LaLiga,Espagne,357,Real Club Celta de Vigo,2015-2016
724,8,LaLiga,Espagne,447,Unión Deportiva Las Palmas,2015-2016
725,8,LaLiga,Espagne,208,FC Séville,2015-2016
726,8,LaLiga,Espagne,159,FC Barcelone,2015-2016
727,8,LaLiga,Espagne,397,Sociedad Deportiva Eibar,2015-2016
728,8,LaLiga,Espagne,251,Getafe CF,2015-2016
729,8,LaLiga,Espagne,490,Villarreal CF,2015-2016
730,8,LaLiga,Espagne,358,Real Madrid CF,2015-2016
731,8,LaLiga,Espagne,359,Real Sociedad de Fútbol,2015-2016
732,8,LaLiga,Espagne,483,Valence CF,2015-2016
733,15,National,France,404,SR Colmar,2015-2016
734,15,National,France,379,SAS Épinal,2015-2016
735,15,National,France,131,ÉFC Fréjus-Saint-Raphaël,2015-2016
736,15,National,France,123,CS Sedan Ardennes,2015-2016
737,15,National,France,486,Vendée Les Herbiers Football,2015-2016
738,15,National,France,31,AS Béziers,2015-2016
739,15,National,France,469,US Orléans,2015-2016
740,15,National,France,482,USL Dunkerque,2015-2016
741,15,National,France,61,ASM Belfort,2015-2016
742,15,National,France,169,FC Chambly Oise,2015-2016
743,15,National,France,450,US Boulogne Côte d'Opale,2015-2016
744,15,National,France,285,LB Châteauroux,2015-2016
745,15,National,France,68,Athlético Marseille,2015-2016
746,15,National,France,302,Luçon FC,2015-2016
747,15,National,France,449,US Avranches Mont-Saint-Michel,2015-2016
748,15,National,France,381,SC Bastia,2015-2016
749,15,National,France,354,RC Strasbourg Alsace,2015-2016
750,15,National,France,21,Amiens SC,2015-2016
751,16,Premier League,Angleterre,310,Manchester United FC,2015-2016
752,16,Premier League,Angleterre,14,AFC Bournemouth,2015-2016
753,16,Premier League,Angleterre,151,Everton FC,2015-2016
754,16,Premier League,Angleterre,291,Leicester City FC,2015-2016
755,16,Premier League,Angleterre,318,Norwich City FC,2015-2016
756,16,Premier League,Angleterre,106,Chelsea FC,2015-2016
757,16,Premier League,Angleterre,28,Arsenal FC,2015-2016
758,16,Premier League,Angleterre,316,Newcastle United FC,2015-2016
759,16,Premier League,Angleterre,424,Stoke City FC,2015-2016
760,16,Premier League,Angleterre,497,West Bromwich Albion FC,2015-2016
761,16,Premier League,Angleterre,432,Tottenham Hotspur,2015-2016
762,16,Premier League,Angleterre,65,Aston Villa FC,2015-2016
763,16,Premier League,Angleterre,495,Watford FC,2015-2016
764,16,Premier League,Angleterre,425,Sunderland AFC,2015-2016
765,16,Premier League,Angleterre,118,Crystal Palace FC,2015-2016
766,16,Premier League,Angleterre,427,Swansea City AFC,2015-2016
767,16,Premier League,Angleterre,498,West Ham United FC,2015-2016
768,16,Premier League,Angleterre,398,Southampton FC,2015-2016
769,16,Premier League,Angleterre,298,Liverpool FC,2015-2016
770,16,Premier League,Angleterre,309,Manchester City FC,2015-2016
771,17,Serie A,Italie,479,US Sassuolo Calcio,2015-2016
772,17,Serie A,Italie,10,ACF Fiorentina,2015-2016
773,17,Serie A,Italie,133,Empoli FC,2015-2016
774,17,Serie A,Italie,244,Frosinone Calcio,2015-2016
775,17,Serie A,Italie,265,Hellas Verone FC,2015-2016
776,17,Serie A,Italie,270,Inter Milan,2015-2016
777,17,Serie A,Italie,279,Juventus FC,2015-2016
778,17,Serie A,Italie,406,SS Lazio,2015-2016
779,17,Serie A,Italie,333,Palerme FC,2015-2016
780,17,Serie A,Italie,442,UC Sampdoria,2015-2016
781,17,Serie A,Italie,407,SSC Naples,2015-2016
782,17,Serie A,Italie,6,AC Milan,2015-2016
783,17,Serie A,Italie,5,AC Chievo Verone,2015-2016
784,17,Serie A,Italie,431,Torino FC,2015-2016
785,17,Serie A,Italie,51,AS Rome,2015-2016
786,17,Serie A,Italie,66,Atalanta Bergame,2015-2016
787,17,Serie A,Italie,443,Udinese Calcio,2015-2016
788,17,Serie A,Italie,84,Bologne FC 1909,2015-2016
789,17,Serie A,Italie,250,Genoa CFC,2015-2016
790,17,Serie A,Italie,4,AC Carpi,2015-2016
791,24,Jupiler League,Belgique,111,Club Brugge KV,1995-1996
792,24,Jupiler League,Belgique,741,K Lierse SK,1995-1996
793,24,Jupiler League,Belgique,653,RWDM Brussels FC,1995-1996
794,24,Jupiler League,Belgique,595,Royal Charleroi SC,1995-1996
795,24,Jupiler League,Belgique,939,SV Zulte Waregem,1995-1996
796,24,Jupiler League,Belgique,748,Lommel SK,1995-1996
797,24,Jupiler League,Belgique,530,Royal Antwerp FC,1995-1996
798,24,Jupiler League,Belgique,280,KAA La Gantoise,1995-1996
799,24,Jupiler League,Belgique,370,RSC Anderlecht,1995-1996
800,24,Jupiler League,Belgique,508,SC Eendracht Alost,1995-1996
801,24,Jupiler League,Belgique,592,Cercle Brugge KSV,1995-1996
802,24,Jupiler League,Belgique,870,Royal Football Club Seraing,1995-1996
803,24,Jupiler League,Belgique,697,KRC Harelbeke,1995-1996
804,24,Jupiler League,Belgique,551,SK Beveren,1995-1996
805,24,Jupiler League,Belgique,768,Yellow Red KV Malines,1995-1996
806,24,Jupiler League,Belgique,423,Standard de Liège,1995-1996
807,24,Jupiler League,Belgique,888,K Saint-Trond VV,1995-1996
808,24,Jupiler League,Belgique,675,FC Germinal Ekeren,1995-1996
809,24,Jupiler League,Belgique,111,Club Brugge KV,1996-1997
810,24,Jupiler League,Belgique,780,Royal Excelsior Mouscron,1996-1997
811,24,Jupiler League,Belgique,741,K Lierse SK,1996-1997
812,24,Jupiler League,Belgique,653,RWDM Brussels FC,1996-1997
813,24,Jupiler League,Belgique,595,Royal Charleroi SC,1996-1997
814,24,Jupiler League,Belgique,748,Lommel SK,1996-1997
